regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
learned_semantic,105,99,718076,764120,0.00977,False,7,7,,False,16949.0,34.16339,-118.2253,34.20164,-118.40366
learned_semantic,81,190,769431,764858,0.009755,False,4,4,,False,7502.5,34.15843,-118.45664,34.1527,-118.3754
learned_semantic,164,39,769345,769418,0.009737,False,3,3,10179.2,True,6430.1,34.15655,-118.40441,34.12659,-118.34465
learned_semantic,106,99,718072,764120,0.00973,False,8,8,,False,17382.4,34.1491,-118.2257,34.20164,-118.40366
learned_semantic,64,107,767750,767455,0.009725,False,3,3,9384.3,True,5889.6,34.09335,-118.20635,34.14347,-118.22704
learned_semantic,64,202,767750,717592,0.009717,False,5,5,,False,6087.4,34.09335,-118.20635,34.14604,-118.2243
learned_semantic,105,171,718076,717587,0.0097,False,2,2,4552.5,True,1630.5,34.16339,-118.2253,34.15402,-118.23893
learned_semantic,36,195,760987,717456,0.00965,False,5,5,,False,9164.0,34.15359,-118.34043,34.08102,-118.29325
learned_semantic,113,39,769467,769418,0.009643,False,4,4,,False,5730.7,34.15451,-118.39699,34.12659,-118.34465
learned_semantic,157,195,717465,717456,0.009631,False,2,2,6524.8,True,2029.7,34.09373,-118.30907,34.08102,-118.29325
learned_semantic,66,107,767610,767455,0.009628,False,3,3,9063.9,True,4758.0,34.18555,-118.21766,34.14347,-118.22704
learned_semantic,127,6,717472,773062,0.009623,False,3,3,9534.7,True,9194.0,34.10045,-118.31601,34.05368,-118.23369
learned_semantic,146,39,717502,769418,0.009618,False,7,7,,False,12727.3,34.16521,-118.47484,34.12659,-118.34465
learned_semantic,69,39,717497,769418,0.009608,False,5,5,,False,7260.6,34.15685,-118.41456,34.12659,-118.34465
learned_semantic,66,8,767610,737529,0.009588,False,13,>8,,False,23609.0,34.18555,-118.21766,34.20264,-118.47352
learned_semantic,0,162,773869,717463,0.009575,False,6,6,,False,7309.4,34.15497,-118.31829,34.09004,-118.3059
learned_semantic,90,107,716571,767455,0.009554,False,8,8,,False,17397.3,34.2,-118.40337,34.14347,-118.22704
learned_semantic,59,67,767366,773880,0.009553,False,6,6,,False,13211.0,34.21216,-118.47341,34.15367,-118.3484
learned_semantic,145,195,761003,717456,0.00955,False,6,6,,False,8394.2,34.15546,-118.30841,34.08102,-118.29325
learned_semantic,69,190,717497,764858,0.009543,False,3,3,7572.3,True,3632.8,34.15685,-118.41456,34.1527,-118.3754
learned_semantic,119,37,764760,718204,0.009537,False,3,3,8031.7,True,5954.3,34.13401,-118.35506,34.15541,-118.29575
learned_semantic,30,107,773013,767455,0.009523,False,4,4,9141.2,True,6666.8,34.08374,-118.22076,34.14347,-118.22704
learned_semantic,113,130,769467,764781,0.009516,False,3,3,9394.8,True,6760.4,34.15451,-118.39699,34.16037,-118.47012
